tipo_elem,distrito,id,id_cruce,fecha_inst,longitud,latitud
SEMAFORO 2/200 PEATON - BICI,16,48357,2032,2007-10-19T00:00:00Z,-3.64770886580928,40.4930944096903
SEMAFORO 2/200 PEATON - BICI,16,36196,2032,2007-10-19T00:00:00Z,-3.64790949042176,40.4929889600954
SEMAFORO 2/200 PEATON - BICI,16,40874,2033,2007-10-19T00:00:00Z,-3.64698839958827,40.4850654502287
SEMAFORO 2/200 PEATON - BICI,16,48880,2033,2007-10-19T00:00:00Z,-3.64608788781561,40.4859640044016
SEMAFORO 2/200 PEATON - BICI,16,48879,2033,2007-10-19T00:00:00Z,-3.64620760973074,40.4859974088363
SEMAFORO 2/200 PEATON - BICI,16,48884,2033,2007-10-19T00:00:00Z,-3.64605187672056,40.4854994778738
SEMAFORO 2/200 PEATON - BICI,16,48885,2033,2007-10-19T00:00:00Z,-3.6461197966128,40.4853757976492
SEMAFORO 2/200 PEATON - BICI,16,40871,2033,2007-10-19T00:00:00Z,-3.64730674937928,40.4851933900697
SEMAFORO 2/200 PEATON - BICI,16,40872,2033,2007-10-19T00:00:00Z,-3.64719021862659,40.4851468618371
SEMAFORO 2/200 PEATON - BICI,16,40873,2033,2007-10-19T00:00:00Z,-3.64709258763655,40.4851071759014
SEMAFORO 2/200 PEATON - BICI,16,48188,2031,2007-10-19T00:00:00Z,-3.60593918884109,40.4522894675758
SEMAFORO 2/200 PEATON - BICI,16,48187,2031,2007-10-19T00:00:00Z,-3.60605706496168,40.4523565969742
SEMAFORO 2/200 PEATON - BICI,16,48212,2088,2009-09-24T00:00:00Z,-3.61944977339337,40.4558018347319
SEMAFORO 2/200 PEATON - BICI,16,48211,2088,2009-09-24T00:00:00Z,-3.61940336636214,40.4558376947633
SEMAFORO 2/200 PEATON - BICI,16,40880,2115,2010-08-11T00:00:00Z,-3.64808766085368,40.4837130334978
SEMAFORO 2/200 PEATON - BICI,16,40879,2115,2010-08-11T00:00:00Z,-3.64816005519347,40.483745653272
SEMAFORO 2/200 PEATON - BICI,16,40878,2115,2010-08-11T00:00:00Z,-3.64825373221847,40.4837880213091
SEMAFORO 2/200 PEATON - BICI,16,40877,2115,2010-08-11T00:00:00Z,-3.6483601345709,40.4838360323905
SEMAFORO 2/200 PEATON - BICI,16,40876,2115,2010-08-11T00:00:00Z,-3.64853833613377,40.4839032443174
SEMAFORO 2/200 PEATON - BICI,16,40875,2115,2010-08-11T00:00:00Z,-3.64854611340251,40.4839434558598
SEMAFORO 2/200 PEATON - BICI,16,48847,2141,2012-08-31T00:00:00Z,-3.65222982720713,40.4961085741231
SEMAFORO 2/200 PEATON - BICI,16,48850,2141,2012-08-31T00:00:00Z,-3.65202497531611,40.4962967701152
SEMAFORO 2/200 PEATON - BICI,16,48849,2141,2012-08-31T00:00:00Z,-3.65209296522922,40.4962345726828
SEMAFORO 2/200 PEATON - BICI,16,48848,2141,2012-08-31T00:00:00Z,-3.65216424811621,40.4961681897904
SEMAFORO 2/200 PEATON - BICI,16,49702,2156,2013-04-16T00:00:00Z,-3.65662821271452,40.4991041409336
SEMAFORO 2/200 PEATON - BICI,16,49701,2156,2013-04-16T00:00:00Z,-3.65656461978301,40.4991622085853
SEMAFORO 2/200 PEATON - BICI,16,49704,2156,2013-04-16T00:00:00Z,-3.65676721672088,40.4989754410058
SEMAFORO 2/200 PEATON - BICI,16,49703,2156,2013-04-16T00:00:00Z,-3.65670250015482,40.4990358753524
SEMAFORO 2/200 PEATON - BICI,16,53122,2263,2017-03-15T00:00:00Z,-3.65526392137978,40.4981287784604
SEMAFORO 2/200 PEATON - BICI,16,53121,2263,2017-03-15T00:00:00Z,-3.65519314267575,40.4981955966084
SEMAFORO 2/200 PEATON - BICI,16,53116,2263,2017-03-15T00:00:00Z,-3.65533314467456,40.4980677088636
SEMAFORO 2/200 PEATON - BICI,16,53117,2263,2017-03-15T00:00:00Z,-3.65512928539616,40.4982562257713
SEMAFORO 2/200 PEATON - BICI,16,53127,2262,2017-03-15T00:00:00Z,-3.65763884833034,40.4996253457683
SEMAFORO 2/200 PEATON - BICI,16,53126,2262,2017-03-15T00:00:00Z,-3.65770410106024,40.499567317134
SEMAFORO 2/200 PEATON - BICI,16,53129,2262,2017-03-15T00:00:00Z,-3.65756667075917,40.4996924742328
SEMAFORO 2/200 PEATON - BICI,16,53128,2262,2017-03-15T00:00:00Z,-3.65750144992401,40.4997537973479
SEMAFORO 2/200 PEATON - BICI,16,54806,4532,2018-12-26T00:00:00Z,-3.63812981903837,40.4854039706908
SEMAFORO 2/200 PEATON - BICI,16,48876,4598,2007-10-19T00:00:00Z,-3.64689598811292,40.486186478432
SEMAFORO 2/200 PEATON - BICI,16,48875,4598,2007-10-19T00:00:00Z,-3.64702136712549,40.486210277294
SEMAFORO 2/200 PEATON - BICI,16,48871,4598,2007-10-19T00:00:00Z,-3.64741677635318,40.4856618389017
SEMAFORO 2/200 PEATON - BICI,16,48870,4598,2007-10-19T00:00:00Z,-3.64736402924265,40.4857557626282
SEMAFORO 2/200 PEATON - BICI,16,48869,4598,2007-10-19T00:00:00Z,-3.64749852129298,40.485891965765
SEMAFORO 2/200 PEATON - BICI,16,48868,4598,2007-10-19T00:00:00Z,-3.64744728132221,40.4859838311414
SEMAFORO 2/200 PEATON - BICI,16,36135,1906,2005-10-17T00:00:00Z,-3.65923796428375,40.5001833345937
SEMAFORO 2/200 PEATON - BICI,16,48147,1781,2004-04-28T00:00:00Z,-3.65907598100031,40.4870423101536
SEMAFORO 2/200 PEATON - BICI,16,48148,1781,2004-04-28T00:00:00Z,-3.65905028850146,40.487027227502
SEMAFORO 2/200 PEATON - BICI,16,48149,1781,2004-04-28T00:00:00Z,-3.65898758246176,40.4869702579162
SEMAFORO 2/200 PEATON - BICI,16,48152,1781,2004-04-28T00:00:00Z,-3.65888204752472,40.4868632791057
SEMAFORO 2/200 PEATON - BICI,16,48153,1781,2004-04-28T00:00:00Z,-3.65900806461019,40.4866928342967
SEMAFORO 2/200 PEATON - BICI,16,48154,1781,2004-04-28T00:00:00Z,-3.65906678304609,40.4866538889207
SEMAFORO 2/200 PEATON - BICI,16,40859,1215,1990-07-30T00:00:00Z,-3.62671874681661,40.4514528574689
SEMAFORO 2/200 PEATON - BICI,16,40861,1215,1990-07-30T00:00:00Z,-3.62654297170424,40.4514759575937
SEMAFORO 2/200 PEATON - BICI,16,40863,1215,1990-07-30T00:00:00Z,-3.62607832260616,40.4508302161584
SEMAFORO 2/200 PEATON - BICI,16,40869,1215,1990-07-30T00:00:00Z,-3.62685453765998,40.4507430093955
SEMAFORO 2/200 PEATON - BICI,16,28797,1267,1991-05-21T00:00:00Z,-3.61685786876335,40.4586839536494
SEMAFORO 2/200 PEATON - BICI,16,28796,1267,1991-05-21T00:00:00Z,-3.61676381556398,40.4586482909204
SEMAFORO 2/200 PEATON - BICI,16,28789,1267,1991-05-21T00:00:00Z,-3.61794924513398,40.4576039970069
SEMAFORO 2/200 PEATON - BICI,16,28788,1267,1991-05-21T00:00:00Z,-3.61802143539066,40.4576349538651
SEMAFORO 2/200 PEATON - BICI,16,28791,1267,1991-05-21T00:00:00Z,-3.61769818108447,40.4574824123464
SEMAFORO 2/200 PEATON - BICI,16,28790,1267,1991-05-21T00:00:00Z,-3.61777862303875,40.4575196344436
SEMAFORO 2/200 PEATON - BICI,16,28798,1267,1991-05-21T00:00:00Z,-3.61706210021704,40.4586903495896
SEMAFORO 2/200 PEATON - BICI,16,28799,1267,1991-05-21T00:00:00Z,-3.6171828659829,40.4587398110865
SEMAFORO 2/200 PEATON - BICI,16,28803,1267,1991-05-21T00:00:00Z,-3.61810316957655,40.4582386240408
SEMAFORO 2/200 PEATON - BICI,16,28802,1267,1991-05-21T00:00:00Z,-3.61805989046935,40.4582726875913
SEMAFORO 2/200 PEATON - BICI,16,28801,1267,1991-05-21T00:00:00Z,-3.61788219275364,40.4586007629437
SEMAFORO 2/200 PEATON - BICI,16,28800,1267,1991-05-21T00:00:00Z,-3.61785578145203,40.4586323890598
SEMAFORO 2/200 PEATON - BICI,16,48207,1292,1991-11-29T00:00:00Z,-3.62318878744125,40.4541654853383
SEMAFORO 2/200 PEATON - BICI,16,48206,1292,1991-11-29T00:00:00Z,-3.6231449970636,40.4541092143315
SEMAFORO 2/200 PEATON - BICI,16,48205,1292,1991-11-29T00:00:00Z,-3.62273681250852,40.4539243882989
SEMAFORO 2/200 PEATON - BICI,16,48204,1292,1991-11-29T00:00:00Z,-3.62269717732864,40.4539403112855
SEMAFORO 2/200 PEATON - BICI,16,48203,1292,1991-11-29T00:00:00Z,-3.62220141872986,40.4542160022402
SEMAFORO 2/200 PEATON - BICI,16,48202,1292,1991-11-29T00:00:00Z,-3.62216804073747,40.4542292480168
SEMAFORO 2/200 PEATON - BICI,16,48201,1292,1991-11-29T00:00:00Z,-3.62209126995005,40.4545005808822
SEMAFORO 2/200 PEATON - BICI,16,48200,1292,1991-11-29T00:00:00Z,-3.6221324030237,40.4545615797917
SEMAFORO 2/200 PEATON - BICI,16,36528,1307,1992-02-27T00:00:00Z,-3.63882366391455,40.4760604803868
SEMAFORO 2/200 PEATON - BICI,16,36527,1307,1992-02-27T00:00:00Z,-3.63890318733028,40.4760826027724
SEMAFORO 2/200 PEATON - BICI,16,28810,1335,1992-08-28T00:00:00Z,-3.62940790097276,40.4685890468901
SEMAFORO 2/200 PEATON - BICI,16,28809,1335,1992-08-28T00:00:00Z,-3.62944761537427,40.4684673964556
SEMAFORO 2/200 PEATON - BICI,16,28735,1419,1995-06-13T00:00:00Z,-3.62452363448868,40.4625197536717
SEMAFORO 2/200 PEATON - BICI,16,28734,1419,1995-06-13T00:00:00Z,-3.6245198295481,40.4626322028973
SEMAFORO 2/200 PEATON - BICI,16,48218,1509,1997-10-12T00:00:00Z,-3.61756637063736,40.4572753440578
SEMAFORO 2/200 PEATON - BICI,16,28787,1509,1997-10-12T00:00:00Z,-3.61796520329475,40.4570683221283
SEMAFORO 2/200 PEATON - BICI,16,48217,1509,1997-10-12T00:00:00Z,-3.61763187600727,40.4572892453141
SEMAFORO 2/200 PEATON - BICI,16,28786,1509,1997-10-12T00:00:00Z,-3.61785689473934,40.4571862527642
SEMAFORO 2/200 PEATON - BICI,16,48216,1509,1997-10-12T00:00:00Z,-3.61808751819236,40.4570007403922
SEMAFORO 2/200 PEATON - BICI,16,48215,1509,1997-10-12T00:00:00Z,-3.61816475237679,40.4570368804121
SEMAFORO 2/200 PEATON - BICI,16,36131,1906,2005-10-17T00:00:00Z,-3.65824421576322,40.5006577926378
SEMAFORO 2/200 PEATON - BICI,16,36132,1906,2005-10-17T00:00:00Z,-3.65827905909676,40.5006924163403
SEMAFORO 2/200 PEATON - BICI,16,36142,1906,2005-10-17T00:00:00Z,-3.65846025758949,40.5000193691716
SEMAFORO 2/200 PEATON - BICI,16,36141,1906,2005-10-17T00:00:00Z,-3.65838112799192,40.5000930348083
SEMAFORO 2/200 PEATON - BICI,16,36140,1906,2005-10-17T00:00:00Z,-3.65822019506347,40.5001099924095
SEMAFORO 2/200 PEATON - BICI,16,36139,1906,2005-10-17T00:00:00Z,-3.65814129403395,40.500183786846
SEMAFORO 2/200 PEATON - BICI,16,36138,1906,2005-10-17T00:00:00Z,-3.65909132041858,40.4999844995721
SEMAFORO 2/200 PEATON - BICI,16,36137,1906,2005-10-17T00:00:00Z,-3.65912486021753,40.5000117660776
SEMAFORO 2/200 PEATON - BICI,16,36136,1906,2005-10-17T00:00:00Z,-3.65919534656642,40.5001549563402
SEMAFORO 2/200 PEATON - BICI,16,36134,1906,2005-10-17T00:00:00Z,-3.65831473601651,40.5008607070925
SEMAFORO 2/200 PEATON - BICI,16,36133,1906,2005-10-17T00:00:00Z,-3.65828478216497,40.5008310145216
SEMAFORO 2/200 PEATON - BICI,16,36217,1933,2006-01-03T00:00:00Z,-3.65994915978561,40.4911696204871
SEMAFORO 2/200 PEATON - BICI,16,36219,1933,2006-01-03T00:00:00Z,-3.66019292947703,40.4910819183556
SEMAFORO 2/200 PEATON - BICI,16,36201,1933,2006-01-03T00:00:00Z,-3.66023726849801,40.4918482356346
SEMAFORO 2/200 PEATON - BICI,16,36202,1933,2006-01-03T00:00:00Z,-3.66020212479399,40.4918258742777
SEMAFORO 2/200 PEATON - BICI,16,36203,1933,2006-01-03T00:00:00Z,-3.66015018902332,40.4916864903262
SEMAFORO 2/200 PEATON - BICI,16,36204,1933,2006-01-03T00:00:00Z,-3.66011139461093,40.491660223191
SEMAFORO 2/200 PEATON - BICI,16,36220,1933,2006-01-03T00:00:00Z,-3.66027635843985,40.4910068987433
SEMAFORO 2/200 PEATON - BICI,16,36218,1933,2006-01-03T00:00:00Z,-3.66002572140871,40.4910957586311
SEMAFORO 2/200 PEATON - BICI,16,36168,1936,2006-08-03T00:00:00Z,-3.65786230385051,40.4946708657274
SEMAFORO 2/200 PEATON - BICI,16,36169,1936,2006-08-03T00:00:00Z,-3.65768919467523,40.4947104538651
SEMAFORO 2/200 PEATON - BICI,16,36171,1936,2006-08-03T00:00:00Z,-3.65699830144434,40.4948408970541
SEMAFORO 2/200 PEATON - BICI,16,36172,1936,2006-08-03T00:00:00Z,-3.65695665406076,40.4948157830217
SEMAFORO 2/200 PEATON - BICI,16,36173,1936,2006-08-03T00:00:00Z,-3.65690821515751,40.4946768911906
SEMAFORO 2/200 PEATON - BICI,16,36174,1936,2006-08-03T00:00:00Z,-3.65686447500425,40.4946482584992
SEMAFORO 2/200 PEATON - BICI,16,36170,1936,2006-08-03T00:00:00Z,-3.65765105769343,40.4947441833774
SEMAFORO 2/200 PEATON - BICI,16,36167,1936,2006-08-03T00:00:00Z,-3.65789462900727,40.4946407157373
SEMAFORO 3/200 BICI,17,51051,783,2014-10-09T00:00:00Z,-3.69365770164385,40.3508062586928
SEMAFORO 2/200 PEATON - BICI,17,34821,1764,2003-07-08T00:00:00Z,-3.70498139433082,40.3411720084304
SEMAFORO 2/200 PEATON - BICI,17,34822,1764,2003-07-08T00:00:00Z,-3.70506575275355,40.3411704487941
SEMAFORO 2/200 PEATON - BICI,17,34922,1765,2003-07-08T00:00:00Z,-3.69285919666131,40.3461044953751
SEMAFORO 2/200 PEATON - BICI,17,34921,1765,2003-07-08T00:00:00Z,-3.69310162781441,40.3461548367273
SEMAFORO 2/200 PEATON - BICI,17,35236,1057,1982-05-26T00:00:00Z,-3.70001723571129,40.362552948759
SEMAFORO 2/200 PEATON - BICI,17,35038,783,1978-01-01T00:00:00Z,-3.69373774172705,40.3513289317742
SEMAFORO 2/200 PEATON - BICI,17,35039,783,1978-01-01T00:00:00Z,-3.69373266372415,40.3512373260271
SEMAFORO 2/200 PEATON - BICI,17,35037,783,1978-01-01T00:00:00Z,-3.69374759675507,40.3513664512714
SEMAFORO 2/200 PEATON - BICI,17,35040,783,1978-01-01T00:00:00Z,-3.69375510647307,40.3511616182382
SEMAFORO 2/200 PEATON - BICI,18,37942,1796,2004-06-23T00:00:00Z,-3.60692175491986,40.3774044317145
SEMAFORO 2/200 PEATON - BICI,18,37943,1796,2004-06-23T00:00:00Z,-3.60696676590885,40.3773397469728
SEMAFORO 2/200 PEATON - BICI,18,54888,710,1976-09-20T00:00:00Z,-3.64535679927669,40.3692450062331
SEMAFORO 2/200 PEATON - BICI,18,37823,1793,2004-06-23T00:00:00Z,-3.61348804300647,40.3796472543973
SEMAFORO 2/200 PEATON - BICI,18,40467,2037,2007-05-12T00:00:00Z,-3.59909705801997,40.3633923299648
SEMAFORO 2/200 PEATON - BICI,18,54891,710,1976-09-20T00:00:00Z,-3.64505168517939,40.3693757334326
SEMAFORO 2/200 PEATON - BICI,18,37822,1793,2004-06-23T00:00:00Z,-3.61368685664965,40.3796668145245
SEMAFORO 2/200 PEATON - BICI,18,54889,710,1976-09-20T00:00:00Z,-3.64527215024519,40.3692799285624
SEMAFORO 2/200 PEATON - BICI,18,57002,1797,,-3.6040401554415,40.3753695808324
SEMAFORO 2/200 PEATON - BICI,18,37944,1796,2004-06-23T00:00:00Z,-3.60699591530458,40.377294198482
SEMAFORO 2/200 PEATON - BICI,18,37945,1796,2004-06-23T00:00:00Z,-3.60704170605075,40.3772275454938
SEMAFORO 2/200 PEATON - BICI,18,40466,2037,2007-05-12T00:00:00Z,-3.5990276738775,40.3635828983184
SEMAFORO 2/200 PEATON - BICI,18,40465,2037,2007-05-12T00:00:00Z,-3.59895922317293,40.36366340427
SEMAFORO 2/200 PEATON - BICI,18,54890,710,1976-09-20T00:00:00Z,-3.64513674693904,40.3693395089629
SEMAFORO 2/200 PEATON - BICI,18,40464,2037,2007-05-12T00:00:00Z,-3.59892966131389,40.3636906269817
SEMAFORO 2/200 PEATON - BICI,18,57003,1797,,-3.60389148344551,40.3753641893105
SEMAFORO 2/200 PEATON - BICI,20,3456,681,1975-05-12T00:00:00Z,-3.62559865214541,40.4203513848377
SEMAFORO 2/200 PEATON - BICI,20,48133,1156,1987-11-13T00:00:00Z,-3.62384407532532,40.4184036283857
SEMAFORO 2/200 PEATON - BICI,20,48139,1156,1987-11-13T00:00:00Z,-3.62437758301567,40.417801208646
SEMAFORO 2/200 PEATON - BICI,20,48137,1156,1987-11-13T00:00:00Z,-3.62432167509601,40.4178934548669
SEMAFORO 2/200 PEATON - BICI,20,48135,1156,1987-11-13T00:00:00Z,-3.6240274990157,40.4181994953934
SEMAFORO 2/200 PEATON - BICI,20,48134,1156,1987-11-13T00:00:00Z,-3.62389425787618,40.4181857131806
SEMAFORO 2/200 PEATON - BICI,20,48132,1156,1987-11-13T00:00:00Z,-3.62376172586832,40.418460333552
SEMAFORO 2/200 PEATON - BICI,20,48128,1156,1987-11-13T00:00:00Z,-3.62316534151546,40.418447937826
SEMAFORO 2/200 PEATON - BICI,20,48119,1156,1987-11-13T00:00:00Z,-3.62394492991189,40.4170370433398
SEMAFORO 2/200 PEATON - BICI,20,48117,1156,1987-11-13T00:00:00Z,-3.62436725305314,40.4172650839835
SEMAFORO 2/200 PEATON - BICI,20,33166,1494,1997-07-29T00:00:00Z,-3.62664985989046,40.447543625228
SEMAFORO 2/200 PEATON - BICI,20,33168,1494,1997-07-29T00:00:00Z,-3.62605421130895,40.4471500397781
SEMAFORO 2/200 PEATON - BICI,20,33170,1494,1997-07-29T00:00:00Z,-3.62587458241875,40.4472024370423
SEMAFORO 2/200 PEATON - BICI,20,33171,1494,1997-07-29T00:00:00Z,-3.62540430817283,40.447761619689
SEMAFORO 2/200 PEATON - BICI,20,43378,1590,1999-06-22T00:00:00Z,-3.60637357275818,40.435096569926
SEMAFORO 2/200 PEATON - BICI,20,43379,1590,1999-06-22T00:00:00Z,-3.60644206193107,40.4350422272298
SEMAFORO 2/200 PEATON - BICI,20,43380,1590,1999-06-22T00:00:00Z,-3.60638044402786,40.4348889983378
SEMAFORO 2/200 PEATON - BICI,20,43381,1590,1999-06-22T00:00:00Z,-3.60636527359189,40.4348187462953
SEMAFORO 2/200 PEATON - BICI,20,43382,1590,1999-06-22T00:00:00Z,-3.60649007361445,40.4347322973523
SEMAFORO 2/200 PEATON - BICI,20,43383,1590,1999-06-22T00:00:00Z,-3.60656502880845,40.4346989255872
SEMAFORO 2/200 PEATON - BICI,20,43384,1590,1999-06-22T00:00:00Z,-3.60625279670456,40.4347365439691
SEMAFORO 2/200 PEATON - BICI,20,43385,1590,1999-06-22T00:00:00Z,-3.60619733370049,40.4347045444067
SEMAFORO 2/200 PEATON - BICI,20,43392,1685,2001-06-29T00:00:00Z,-3.61114281661702,40.4196319313379
SEMAFORO 2/200 PEATON - BICI,20,43390,1685,2001-06-29T00:00:00Z,-3.61098442833878,40.4196439073325
SEMAFORO 2/200 PEATON - BICI,20,46067,1760,2003-07-18T00:00:00Z,-3.63523430281723,40.447190789322
SEMAFORO 2/200 PEATON - BICI,20,46066,1760,2003-07-18T00:00:00Z,-3.6352407406672,40.4472761275252
SEMAFORO 2/200 PEATON - BICI,20,49518,1984,2007-02-27T00:00:00Z,-3.60809572979047,40.4343451775656
SEMAFORO 2/200 PEATON - BICI,20,49519,1984,2007-02-27T00:00:00Z,-3.60799231024558,40.4343577783601
SEMAFORO 2/200 PEATON - BICI,20,48121,1157,1987-11-13T00:00:00Z,-3.62360904141723,40.4168394251878
SEMAFORO 2/200 PEATON - BICI,20,48123,1157,1987-11-13T00:00:00Z,-3.62291002116176,40.416902594066
SEMAFORO 2/200 PEATON - BICI,20,48125,1157,1987-11-13T00:00:00Z,-3.62273564467533,40.4169475239885
SEMAFORO 2/200 PEATON - BICI,20,48127,1157,1987-11-13T00:00:00Z,-3.62226442979503,40.4172874631421
SEMAFORO 2/200 PEATON - BICI,20,48120,1157,1987-11-13T00:00:00Z,-3.62372238824674,40.4168381813925
SEMAFORO 2/200 PEATON - BICI,20,53793,2278,2017-09-16T00:00:00Z,-3.60339224205882,40.4379059140106
SEMAFORO 2/200 PEATON - BICI,20,53795,2278,2017-09-16T00:00:00Z,-3.60330693083949,40.4380130841077
SEMAFORO 2/200 PEATON - BICI,20,56089,10026,,-3.60352041019245,40.4338963700962
SEMAFORO 2/200 PEATON - BICI,20,56090,10026,,-3.60348608797248,40.4339539126958
SEMAFORO 2/200 PEATON - BICI,20,56091,10026,,-3.60346772874251,40.4339858771029
SEMAFORO 2/200 PEATON - BICI,20,56092,10026,,-3.60344115270254,40.4340317565981
SEMAFORO 2/200 PEATON - BICI,20,56030,10025,,-3.60189470143798,40.4308904544385
SEMAFORO 2/200 PEATON - BICI,20,56031,10025,,-3.60201216708594,40.4308750331471
SEMAFORO 2/200 PEATON - BICI,20,40662,654,1975-05-14T00:00:00Z,-3.63223301780378,40.4299701590812
SEMAFORO 2/200 PEATON - BICI,20,40659,654,1975-05-14T00:00:00Z,-3.6325347411697,40.4300066869702
SEMAFORO 2/200 PEATON - BICI,20,40660,654,1975-05-14T00:00:00Z,-3.63235576121745,40.4298391396485
SEMAFORO 2/200 PEATON - BICI,20,40661,654,1975-05-14T00:00:00Z,-3.63227454594194,40.4298746779808
SEMAFORO 2/200 PEATON - BICI,20,40665,654,1975-05-14T00:00:00Z,-3.63217160974255,40.4301929970359
SEMAFORO 2/200 PEATON - BICI,20,40663,654,1975-05-14T00:00:00Z,-3.63215318127757,40.4300120879773
SEMAFORO 2/200 PEATON - BICI,20,40671,657,1975-05-15T00:00:00Z,-3.63187858527999,40.4290804208908
SEMAFORO 2/200 PEATON - BICI,20,40675,660,1975-05-20T00:00:00Z,-3.63064219449349,40.4279307420033
SEMAFORO 2/200 PEATON - BICI,20,40676,660,1975-05-20T00:00:00Z,-3.6304996767457,40.4278966154502
SEMAFORO 2/200 PEATON - BICI,20,40673,660,1975-05-20T00:00:00Z,-3.63078575229202,40.4278221566172
SEMAFORO 2/200 PEATON - BICI,20,40686,658,1975-05-16T00:00:00Z,-3.62933265418631,40.426267630179
SEMAFORO 2/200 PEATON - BICI,20,40692,658,1975-05-16T00:00:00Z,-3.62973361402221,40.42607757628
SEMAFORO 2/200 PEATON - BICI,20,40711,663,1975-05-25T00:00:00Z,-3.62870748642596,40.4240413503318
SEMAFORO 2/200 PEATON - BICI,20,40704,663,1975-05-25T00:00:00Z,-3.62788813637196,40.4249514792865
SEMAFORO 2/200 PEATON - BICI,20,40706,663,1975-05-25T00:00:00Z,-3.62769482916157,40.4248867225705
SEMAFORO 2/200 PEATON - BICI,20,40713,663,1975-05-25T00:00:00Z,-3.62783149981638,40.4240635992518
SEMAFORO 2/200 PEATON - BICI,20,40709,663,1975-05-25T00:00:00Z,-3.62906213991709,40.4242767012085
SEMAFORO 2/200 PEATON - BICI,20,40712,663,1975-05-25T00:00:00Z,-3.6279198886168,40.4240276965723
SEMAFORO 2/200 PEATON - BICI,20,3361,663,1975-05-25T00:00:00Z,-3.62805579882873,40.4239029832275
SEMAFORO 2/200 PEATON - BICI,20,3362,663,1975-05-25T00:00:00Z,-3.62797352029074,40.4239345456108
SEMAFORO 2/200 PEATON - BICI,20,3367,569,1973-05-22T00:00:00Z,-3.62636768434368,40.4222667297763
SEMAFORO 2/200 PEATON - BICI,20,3451,681,1975-05-12T00:00:00Z,-3.62535966333534,40.4206310330615
SEMAFORO 2/200 PEATON - BICI,20,3452,681,1975-05-12T00:00:00Z,-3.62543317989878,40.4205931761912
SEMAFORO 2/200 PEATON - BICI,20,3453,681,1975-05-12T00:00:00Z,-3.62548159927089,40.420509233272
SEMAFORO 2/200 PEATON - BICI,20,3454,681,1975-05-12T00:00:00Z,-3.62556971194226,40.4204726878733
SEMAFORO 2/200 PEATON - BICI,21,28751,1295,1991-12-18T00:00:00Z,-3.61657553941537,40.4595606542334
